state,ragender,pro,iter
2,2,0.05768021273741329,467
1,1,0.4291147147505194,468
1,2,0.46082132669506376,468
2,1,0.05535117879542841,468
2,2,0.054712779758988445,468
1,1,0.4250614482000092,469
1,2,0.46176539829622343,469
2,1,0.0518189549994466,469
2,2,0.06135419850432075,469
1,1,0.4197872147109698,470
1,2,0.4721774423516568,470
2,1,0.05058763715289676,470
2,2,0.05744770578447666,470
1,1,0.4349990986698101,471
1,2,0.45530342295920595,471
2,1,0.04971591115146451,471
2,2,0.05998156721951938,471
1,1,0.42567748482039575,472
1,2,0.45745010898205263,472
2,1,0.05215602430647038,472
2,2,0.06471638189108128,472
1,1,0.4407368524372299,473
1,2,0.43876363826673687,473
2,1,0.05712249349142822,473
2,2,0.06337701580460504,473
1,1,0.43339190072335115,474
1,2,0.4583216990923459,474
2,1,0.05180291412457762,474
2,2,0.056483486059725314,474
1,1,0.4220989152075161,475
1,2,0.47076490522056064,475
2,1,0.04908887558698591,475
2,2,0.05804730398493735,475
1,1,0.43606436848450764,476
1,2,0.44866792728977634,476
2,1,0.0518083564983645,476
2,2,0.06345934772735155,476
1,1,0.42276930765669785,477
1,2,0.4670083936728674,477
2,1,0.05279548811040194,477
2,2,0.05742681056003283,477
1,1,0.4223456211414074,478
1,2,0.4637587121428961,478
2,1,0.052291328645227377,478
2,2,0.061604338070469125,478
1,1,0.42405908957175625,479
1,2,0.4622030193906333,479
2,1,0.05303001339789274,479
2,2,0.060707877639717724,479
1,1,0.4223104719019806,480
1,2,0.45992868340756565,480
2,1,0.05461019856927418,480
2,2,0.06315064612117954,480
1,1,0.42650510542947384,481
1,2,0.4658466987034102,481
2,1,0.048968261298260526,481
2,2,0.05867993456885543,481
1,1,0.4204335216861726,482
1,2,0.46818628496347175,482
2,1,0.05117251487658932,482
2,2,0.060207678473766346,482
1,1,0.4241618219204983,483
1,2,0.46203315608057,483
2,1,0.05282232279387503,483
2,2,0.06098269920505669,483
1,1,0.4243077747642288,484
1,2,0.4612372585742386,484
2,1,0.05503271016650773,484
2,2,0.05942225649502487,484
1,1,0.4231391000880115,485
1,2,0.46090759162509076,485
2,1,0.05354182064850205,485
2,2,0.06241148763839569,485
1,1,0.4289600938684435,486
1,2,0.4612782052873025,486
2,1,0.05133193424298641,486
2,2,0.05842976660126757,486
1,1,0.4296678496188751,487
1,2,0.45346343185864824,487
2,1,0.054212423006285114,487
2,2,0.06265629551619155,487
1,1,0.4229820875504995,488
1,2,0.4648591555586616,488
2,1,0.04826292852259287,488
2,2,0.06389582836824607,488
1,1,0.4318147047048046,489
1,2,0.4617204022969363,489
2,1,0.04650517953173967,489
2,2,0.05995971346651948,489
1,1,0.4232150465210978,490
1,2,0.4667720079311206,490
2,1,0.053203250940634855,490
2,2,0.056809694607146695,490
1,1,0.42173705515441773,491
1,2,0.4581721705802386,491
2,1,0.05581575655190836,491
2,2,0.06427501771343529,491
1,1,0.4287388290074691,492
1,2,0.45754384112166613,492
2,1,0.05516578501625036,492
2,2,0.05855154485461443,492
1,1,0.42306777016767005,493
1,2,0.46811206574338127,493
2,1,0.048815350848554234,493
2,2,0.06000481324039444,493
1,1,0.4334851245369449,494
1,2,0.4532822031324473,494
2,1,0.05068856046743823,494
2,2,0.0625441118631696,494
1,1,0.4203323553303259,495
1,2,0.4639700487395264,495
2,1,0.05315087621586023,495
2,2,0.06254671971428741,495
1,1,0.4189716230578499,496
1,2,0.4691918062455984,496
2,1,0.05151610444053577,496
2,2,0.06032046625601587,496
1,1,0.42515583476941876,497
1,2,0.4602097699740351,497
2,1,0.05397173068539728,497
2,2,0.06066266457114884,497
1,1,0.42338864018492267,498
1,2,0.46384892216534934,498
2,1,0.052440474220587126,498
2,2,0.06032196342914086,498
1,1,0.4303593117546338,499
1,2,0.4599011945227499,499
2,1,0.052207223070146566,499
2,2,0.0575322706524697,499
1,1,0.4230728312375067,500
1,2,0.4586143387416759,500
2,1,0.05484014004221703,500
2,2,0.06347268997860037,500
